Kerncijfers wijken en buurten 2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Onderwerp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Molenlaankwartier;Rotterdam;Buurt;BU05990665;2015;1;7905;3790;4115;1805;605;1570;2045;1880;3555;3285;480;590;1120;445;20;45;70;20;290;85;10;110;13;3315;1160;875;1280;2,3;3910;3437;386;69;31;94;6;70;29;11;18;0;98;2;3560;2270;3670;4270;4160;6240;2470;3960;1900;1270;1760;2230;2310;4040;1630;2110;.;5500;54,7;39,6;29;43,8;60,5;25,8;46,3;3,8;5;40;120;110;1830;785;0;45;95;40;185;345;75;3755;1250;2505;3190;565;1,1;1858;105;165;1,1;0,6;0,6;0,4;11,2;214;202;11;3055;1;2;1698
Wijk 06 Kralingen-Crooswijk;Rotterdam;Wijk;WK059908;2015;1;52070;25365;26705;7290;9720;16945;11050;7070;32900;12300;4820;2055;7795;19160;5085;1085;3630;3235;6125;615;11;410;7;29855;17370;6130;6360;1,7;4979;28033;170;7;93;91;9;26;69;47;22;5;94;6;2260;2080;3750;4190;5400;6030;2040;2660;780;700;1430;1710;3300;3880;720;940;22,4;39500;30,3;24,4;48,2;19,9;50,1;59,5;12,8;17,8;17,3;3780;1960;1240;6960;4160;10;375;800;395;475;1400;705;16395;5040;11360;13105;3290;0,5;1568;975;700;0,5;0,4;0,4;0,5;25,6;1277;1046;231;.;.;1;5283
Rubroek;Rotterdam;Buurt;BU05990814;2015;1;8220;3845;4375;1090;1390;2845;1685;1210;5150;1800;850;425;1020;3365;925;175;665;525;1070;85;10;115;14;4690;2725;935;1035;1,7;15443;4599;123;0;100;96;4;21;75;49;26;4;93;7;2070;2070;.;.;.;.;2090;2020;680;680;.;.;.;.;710;590;24,7;6500;25,3;20,8;49,7;15,9;50,7;61,8;7;17,1;17,1;700;360;210;1190;485;0;55;130;45;35;135;85;2090;475;1615;1810;280;0,4;3925;130;110;0,4;0,3;0,5;0,4;37,2;54;53;1;3031;1;1;7719
Nieuw Crooswijk;Rotterdam;Buurt;BU05990836;2015;1;2730;1430;1300;400;345;1135;580;265;1765;635;260;75;305;1155;420;55;190;195;295;65;23;10;4;1530;820;355;360;1,8;2649;1696;113;2;98;83;17;8;92;82;9;0;76;24;2070;2040;2580;.;.;.;2000;2520;510;530;1310;.;.;.;570;430;25,6;2200;25,7;20,8;49,1;15,9;56;65,5;10,7;23,6;21,9;290;110;90;270;295;0;35;70;25;15;80;65;795;170;625;660;140;0,5;773;150;45;0,3;0,4;0,3;0,3;29,2;110;103;7;3034;1;1;4911
Oud Crooswijk;Rotterdam;Buurt;BU05990837;2015;1;8140;3885;4255;1495;1190;2375;1955;1125;4685;2105;950;410;780;4685;1625;250;770;1075;965;110;14;75;9;4040;2030;680;1340;2;16718;4061;118;4;96;96;4;7;89;83;6;4;96;4;2140;2100;3010;2600;.;.;2110;2430;880;890;990;960;.;.;890;860;.;6000;20,1;15,3;60,1;7;38,8;71;4,6;29,6;27,9;1050;510;250;1090;330;5;50;70;40;10;85;80;1870;320;1550;1505;365;0,5;3842;145;90;0,4;0,4;0,3;0,2;33,8;53;49;4;3034;1;1;6500
Kralingen West;Rotterdam;Buurt;BU05990841;2015;1;15650;7685;7960;2300;2935;5390;3215;1815;10245;3415;1465;530;2050;6285;1745;275;1320;1125;1820;205;13;110;7;8920;5145;1830;1950;1,7;15299;8008;144;6;94;94;6;30;69;48;21;1;95;5;2150;2010;3460;3280;.;.;1950;2370;970;950;1360;1360;.;.;970;1000;.;12200;27,3;22;48,8;18,5;51,3;61;11,2;18,7;18,1;1190;590;410;1780;1125;5;105;230;120;90;365;215;4350;975;3375;3645;705;0,5;4254;255;190;0,5;0,3;0,4;0,5;25,3;102;102;0;3061;1;1;5723
Kralingen Oost;Rotterdam;Buurt;BU05990842;2015;1;7785;3780;4005;1265;1710;2005;1615;1190;4855;2245;415;270;1650;970;70;80;140;45;630;60;7;45;6;4230;2365;965;905;1,8;3842;3570;390;33;67;91;9;50;47;14;33;2;95;5;3200;2340;4220;4790;5580;6070;2340;3830;1550;1160;1680;2040;3440;3880;1000;1970;10,7;5400;56,3;43;36,7;39,3;55,7;42,5;34,6;6,3;6,6;90;110;90;1190;1130;0;70;145;75;245;475;115;3645;1580;2065;2490;1155;0,9;1799;100;120;0,6;0,5;0,3;0,5;18,1;205;203;2;3062;1;1;3356
Kralingse Bos;Rotterdam;Buurt;BU05990843;2015;1;115;55;55;20;15;20;40;20;65;45;5;5;5;10;0;5;0;0;5;0;17;0;8;55;25;15;20;2,1;36;26;.;81;19;88;12;54;46;0;46;0;100;0;3180;.;.;.;3910;.;.;3910;2550;.;.;.;2180;.;.;2670;.;100;.;23,1;.;.;.;.;.;.;.;0;0;0;20;90;0;5;30;0;10;5;35;65;20;45;45;20;1,2;20;20;10;1,2;1,6;0,9;.;.;447;328;119;3062;1;2;1555
De Esch;Rotterdam;Buurt;BU05990845;2015;1;4350;2095;2250;455;615;1395;1135;755;2515;1100;565;180;560;1620;170;170;410;205;660;40;9;25;6;2675;1580;600;500;1,6;2574;2653;139;3;97;96;4;20;80;49;31;0;100;0;2050;2010;3300;3280;.;.;1960;2340;30;.;690;730;.;.;.;90;96,7;3600;28,2;24,1;43,7;19,7;51,4;56,9;9,3;16,3;15,6;340;180;120;730;270;0;25;50;40;20;95;45;1655;600;1055;1405;250;0,6;980;80;60;0,7;0,7;0,9;0,6;7,3;243;169;74;3063;1;2;1834
Struisenburg;Rotterdam;Buurt;BU05990847;2015;1;5070;2575;2495;265;1520;1775;820;690;3635;965;315;165;1420;1070;120;70;130;65;680;35;7;15;3;3705;2695;760;260;1,4;13126;3420;179;0;100;73;27;31;43;15;28;26;95;5;2180;2180;.;.;.;.;2010;2330;280;270;980;.;.;.;330;220;62,5;3600;32,8;29,1;44,6;26,6;50,6;56,2;14,2;9;9,6;120;100;70;690;430;0;30;75;45;55;165;60;1920;900;1020;1540;380;0,5;4969;90;75;1;0,7;0,4;0,8;20,1;62;39;23;3063;1;1;4801
Wijk 07 Feijenoord;Rotterdam;Wijk;WK059910;2015;1;73005;36360;36645;13225;10250;22405;18175;8950;40545;21805;7965;2695;7435;42135;7935;3700;7420;13625;9455;990;13;535;7;35375;16225;7310;11850;2;11030;35030;120;23;77;93;7;21;79;64;15;1;86;14;2330;2200;2620;2650;2900;3170;2180;2770;830;790;1010;1230;1530;1900;910;720;13;54000;23,7;18;54,1;12,3;45,7;63,1;8,5;23,2;21,8;7770;3620;2230;8770;4290;35;645;1020;470;265;1235;620;19655;4140;15515;15765;3890;0,6;2969;1940;870;0,5;0,4;0,4;0,4;33,2;855;662;193;.;.;1;4735
Kop van Zuid;Rotterdam;Buurt;BU05991017;2015;1;2075;1115;955;165;345;1170;305;90;1530;420;110;15;365;775;50;150;105;100;365;30;15;5;2;1405;915;345;150;1,5;8130;1751;241;0;100;76;24;18;81;41;41;0;16;84;2220;2220;.;.;.;.;1890;2830;.;.;.;.;.;.;.;.;57,6;1700;49,6;42,6;30;39,3;69,6;49,5;23,5;7,1;5,7;30;20;40;90;415;0;25;65;65;50;180;35;990;460;530;650;340;0,7;3877;500;50;0,8;0,8;0,7;0,7;29,7;64;26;38;3072;2;1;4082
Kop van Zuid - Entrepot;Rotterdam;Buurt;BU05991079;2015;1;8340;4085;4255;1615;875;2805;2130;920;4650;2585;870;240;1085;4320;1050;325;895;885;1165;125;15;35;4;4035;1695;1005;1345;2,1;11385;3849;166;8;92;95;5;29;70;55;16;0;74;26;2450;2360;3470;3720;.;.;2270;2880;440;470;80;10;.;.;540;260;52,7;6200;33,2;25;42;26;54,9;47,5;18,4;17,1;16,1;630;330;210;910;615;0;45;110;80;50;260;65;2330;625;1710;1870;465;0,6;3181;95;105;0,3;0,3;0,2;0,3;29,4;82;73;9;3071;1;1;4576
Vreewijk;Rotterdam;Buurt;BU05991080;2015;1;13790;6560;7230;1995;1655;3170;4170;2800;6840;4180;1865;910;1355;4355;740;660;1125;710;1110;120;8;180;13;7145;3375;1640;2140;1,9;6750;7029;120;68;32;96;4;13;87;81;5;0;96;4;2390;2080;2470;2570;2940;3570;2280;3020;1050;850;1110;1330;1550;2170;1100;1020;.;10900;22;17,8;53,7;9;43;67,9;6,1;21,1;20,1;1500;780;440;2750;510;0;115;110;50;25;115;90;4215;1040;3175;3650;565;0,6;2064;325;260;0,7;0,6;0,6;0,4;38,5;207;204;3;3075;1;1;4061
Bloemhof;Rotterdam;Buurt;BU05991081;2015;1;13660;7050;6610;2600;2190;4240;3320;1315;7680;4190;1375;420;1525;8805;1465;760;1460;3465;1655;210;15;75;5;6440;2920;1220;2305;2,1;17328;6359;94;33;67;91;9;22;77;57;20;1;96;4;2260;2120;2510;2530;2500;2720;2130;2760;1060;1020;1120;1220;1320;1600;1040;1130;.;9800;20,1;14,8;57,9;7;43,3;67,6;4,4;26,1;23,5;1530;730;450;1290;680;10;165;210;65;15;105;105;3365;470;2900;2700;665;0,5;4270;330;120;0,4;0,3;0,4;0,3;39,5;79;79;0;3073;1;1;6276
Hillesluis;Rotterdam;Buurt;BU05991082;2015;1;11850;6010;5840;2420;1965;4005;2490;975;6700;3685;1175;295;1180;8740;1630;595;1310;3600;1600;200;16;50;4;5315;2285;1025;2015;2,2;13196;5129;94;8;92;91;9;29;70;45;25;1;90;10;2270;2170;3050;3430;.;.;2120;2510;950;950;1040;1530;.;.;960;960;5,2;8400;20,5;14,9;57,3;8;45,9;63,2;5,6;24,2;22,1;1180;590;400;940;710;15;140;250;55;25;140;90;2980;420;2565;2280;705;0,6;3320;275;95;0,3;0,3;0,3;0,2;35,9;90;90;1;3074;1;1;4758
Katendrecht;Rotterdam;Buurt;BU05991085;2015;1;4600;2285;2310;990;500;1490;1115;510;2660;1350;445;150;450;2120;385;285;450;170;825;60;13;25;5;2170;925;465;790;2,1;8305;2116;146;14;86;95;5;36;63;57;7;0;69;31;2520;2270;3470;3120;.;.;2130;2940;570;740;250;240;.;.;810;430;18,7;3400;28,3;20,9;47;20,8;54;54,5;15,1;19,4;20;390;160;130;500;320;0;30;70;30;25;115;55;1305;365;940;1060;245;0,6;2354;70;85;0,4;0,4;0,5;0,4;23;118;55;63;3072;1;1;3151
Afrikaanderwijk;Rotterdam;Buurt;BU05991086;2015;1;8200;4065;4135;1555;1315;2310;2015;1005;4425;2565;910;305;505;6575;1215;430;1050;2600;1275;90;11;60;7;3705;1670;630;1410;2,2;17376;3698;90;4;96;90;10;10;88;81;7;2;86;14;2340;2260;3690;4020;.;.;2190;3350;770;820;220;500;.;.;890;240;13,6;5800;18,1;13,3;65,7;5,8;34,8;71,9;5;32,4;32;1190;460;230;970;345;5;55;110;35;20;65;50;1660;225;1435;1290;370;0,4;3515;130;35;0,4;0,4;0,5;0,3;33,7;47;47;0;3072;1;1;5425
Feijenoord;Rotterdam;Buurt;BU05991087;2015;1;7185;3510;3675;1505;1045;2050;1740;850;4065;2045;860;215;470;5470;1215;420;840;1860;1125;100;14;60;8;3180;1335;535;1320;2,2;11379;3153;97;2;98;97;3;9;91;87;4;0;98;2;2230;2170;2800;.;.;.;2140;2540;960;960;1120;.;.;.;970;850;.;5100;19,7;14,3;62;7,1;37,5;68,9;5,5;31;27,3;1060;430;240;830;255;0;40;40;35;10;80;45;1575;220;1355;1255;320;0,5;2491;105;40;0,7;0,5;0,5;0,4;24,7;100;63;37;3071;1;1;3976
Noordereiland;Rotterdam;Buurt;BU05991088;2015;1;3290;1665;1625;380;365;1160;895;485;2005;795;350;150;485;965;175;65;180;225;325;30;10;30;9;1965;1120;465;385;1,7;13517;1946;148;1;99;94;6;30;69;49;21;0;90;10;2040;2080;2840;.;.;.;2000;2230;870;870;1990;.;.;.;880;860;.;2700;29,8;25,3;43,6;22,6;56,4;55,3;12,5;16,1;17,4;260;120;100;480;445;0;30;50;55;45;180;80;1230;320;910;1010;220;0,6;5051;105;80;0,8;0,3;0,8;1,3;18,9;67;24;43;3071;1;1;4624
Wijk 08 IJsselmonde;Rotterdam;Wijk;WK059912;2015;1;58890;28160;30730;10245;6960;16015;14935;10735;29540;19300;6190;3865;5550;22030;2505;3750;6190;3600;5985;750;12;745;12;28170;12055;6580;9540;2;4987;28899;124;36;64;94;6;38;61;49;13;1;91;9;2560;2130;3130;3270;3490;4580;2210;3050;970;810;1120;1380;1570;2320;940;1050;7,5;44800;25,4;19,8;45,3;13,9;53,2;53,4;10,2;14;13,1;4180;2640;1720;10550;2715;20;605;660;335;200;535;365;20500;5930;14570;17710;2790;0,7;1736;1460;1255;0,6;0,7;0,6;0,5;17,8;1309;1181;128;.;.;1;2566
Oud IJsselmonde;Rotterdam;Buurt;BU05991283;2015;1;5960;3030;2930;915;635;1735;1925;755;2830;2520;460;160;575;1545;115;205;530;200;490;70;12;25;4;2770;950;890;935;2,1;3062;2750;168;43;57;94;6;68;31;13;18;1;76;24;2830;2320;3470;3410;3560;4260;2090;3160;810;460;1120;1370;1430;2210;700;850;29,2;4700;33,5;26,9;32,6;26,9;64,1;31,4;23;6,8;5,8;180;180;150;740;590;0;115;125;90;60;150;55;2795;1085;1710;2355;440;1;1436;320;225;1,7;1,5;0,9;0,9;16,2;315;195;120;3077;1;2;1684
Lombardijen;Rotterdam;Buurt;BU05991284;2015;1;13575;6580;6990;2385;1575;3840;3155;2620;7010;4005;1625;940;1335;5765;895;865;1155;1320;1530;185;13;215;15;6805;3325;1415;2065;1,9;5194;6930;111;26;74;95;5;31;67;50;17;2;94;6;2330;2080;2950;3230;3970;4500;2140;2850;920;870;930;1100;1960;2670;870;1090;6,4;10200;24,1;18,7;48;11,8;50,2;60,1;7,2;16,6;15,4;1150;630;430;2570;565;5;135;140;55;45;105;80;4300;1150;3150;3715;585;0,6;1645;300;205;0,4;0,6;0,6;0,5;23,3;263;261;1;3076;1;1;2602
Groot IJsselmonde;Rotterdam;Buurt;BU05991289;2015;1;27650;12970;14680;4495;3105;7205;6590;6255;13230;9205;2835;2385;2600;9055;1095;1570;2235;1610;2540;315;11;415;15;13580;6120;3285;4185;2;4800;14326;122;33;67;93;7;34;66;53;12;0;89;11;2480;2110;2980;3180;3210;4800;2180;2950;970;800;1200;1500;1470;2110;940;1100;6,4;21200;24,8;19,7;45,7;12,5;52,2;55,5;8,3;12,9;12,7;1890;1280;750;6160;1155;10;260;305;140;75;200;165;9585;2770;6815;8365;1225;0,7;1664;660;625;0,5;0,7;0,6;0,5;18;580;576;4;3079;5;1;2732
Beverwaard;Rotterdam;Buurt;BU05991290;2015;1;11700;5570;6125;2450;1645;3240;3270;1100;6465;3575;1275;385;1040;5665;400;1110;2270;465;1420;170;14;85;7;5010;1665;995;2360;2,3;7878;4893;122;54;46;97;3;41;58;53;6;0;100;0;2850;2210;3360;3420;.;.;2450;3410;1100;1050;1100;1310;.;.;1120;1080;.;8600;24;17,9;48,3;12,6;52,9;50,7;12,1;17,2;15,4;960;550;390;1070;410;5;95;90;50;20;80;65;3815;930;2890;3275;540;0,8;2569;180;200;0,6;0,6;0,5;0,5;11,6;151;149;3;3077;1;1;2540
Pernis;Rotterdam;Wijk;WK059913;2015;3;4790;2355;2435;775;520;1220;1390;890;2175;1950;375;295;380;435;25;115;125;25;140;45;9;40;8;2160;720;675;775;2,2;3035;2194;150;85;15;96;4;70;30;21;8;0;86;14;2920;2310;2820;3160;3220;3930;2330;3160;1240;870;1090;1410;1640;2110;1030;1320;.;3800;29,7;23,8;36,7;19,9;63,2;34;18;5;4,1;80;160;110;870;245;0;70;50;20;25;45;30;2125;660;1465;1940;185;1;1346;220;230;0,5;0,5;0,5;0,5;2;162;158;4;.;.;4;728
Pernis;Rotterdam;Buurt;BU05991391;2015;3;4790;2355;2435;775;520;1220;1390;890;2175;1950;375;295;380;435;25;115;125;25;140;45;9;40;8;2160;720;675;775;2,2;3035;2194;150;85;15;96;4;70;30;21;8;0;86;14;2920;2310;2820;3160;3220;3930;2330;3160;1240;870;1090;1410;1640;2110;1030;1320;.;3800;29,7;23,8;36,7;19,9;63,2;34;18;5;4,1;80;160;110;870;245;0;70;50;20;25;45;30;2125;660;1465;1940;185;1;1346;220;230;0,5;0,5;0,5;0,5;2;162;158;4;3195;1;4;728
Wijk 09 Prins Alexander;Rotterdam;Wijk;WK059914;2015;1;94100;44755;49345;15630;10390;22820;26150;19110;44290;34665;9370;5780;9320;22015;2125;2070;8135;2125;7555;960;10;1010;10;44870;18520;11265;15090;2,1;5355;45342;174;41;59;96;4;42;57;44;13;0;86;14;2810;2190;3440;3610;4720;5430;2270;3480;570;400;670;850;1470;2140;460;740;42,3;73100;31,4;24,9;39,1;21,8;55,9;45,8;18,9;10,1;10,2;3680;3920;2350;18780;5785;20;790;1245;585;655;1770;720;36430;13295;23135;31685;4745;0,8;2073;2130;2010;0,8;0,7;0,8;0,6;14;1860;1757;103;.;.;1;2659
's Gravenland;Rotterdam;Buurt;BU05991444;2015;1;8190;4015;4170;1375;1265;1515;2920;1110;3950;3370;625;250;1045;1485;110;135;485;165;590;55;6;25;3;3520;1100;940;1490;2,3;3943;3536;308;64;36;96;4;54;46;21;25;0;94;6;3590;2140;3640;3750;4820;5530;2610;4230;1370;840;1160;1420;1830;2620;1050;1580;.;6200;45,6;34,9;32,9;36,8;58,2;27,9;38,1;5,2;5,1;70;190;190;1090;790;0;55;115;65;155;335;65;3640;1580;2060;3080;560;1;1752;140;165;1,3;0,6;1;1,1;11,9;223;208;16;3065;1;2;1956
Kralingseveer;Rotterdam;Buurt;BU05991446;2015;1;1690;860;830;320;180;490;505;195;815;705;100;80;130;180;10;30;55;25;60;15;9;10;5;735;240;205;300;2,3;3385;735;147;86;14;95;5;73;26;18;8;1;100;0;3040;2180;2970;3540;4080;4540;2330;3320;1240;800;1240;1470;1480;1920;940;1360;.;1300;29,7;22,8;35,6;19,6;63,5;33,9;18,5;6,3;4,2;20;80;50;190;120;5;35;25;10;10;20;15;690;205;485;620;75;0,9;1383;95;65;0,6;1,7;1,1;1;3,2;64;50;14;3064;1;3;1415
Prinsenland;Rotterdam;Buurt;BU05991448;2015;1;9755;4690;5065;1265;1040;2075;3125;2255;4310;3695;1100;655;930;2350;235;205;835;295;770;100;10;95;9;4995;2255;1280;1470;1,9;5680;5154;175;34;66;95;5;35;62;53;9;3;94;6;2630;2160;3340;3420;4900;5230;2210;3390;940;800;1050;1250;1930;2520;830;1140;.;8000;31,7;26,4;39,6;22,1;54,7;49,8;18,1;10,6;11,3;410;460;250;2220;580;0;90;90;50;85;195;75;3855;1465;2390;3420;435;0,8;2244;220;175;0,9;0,8;0,6;0,4;14;180;172;8;3066;1;1;2877
Het Lage Land;Rotterdam;Buurt;BU05991449;2015;1;10565;4850;5715;1380;1355;2795;2510;2525;5185;3350;1215;820;1185;2530;230;275;755;295;965;105;10;135;12;5845;3080;1385;1390;1,8;4948;5792;134;19;81;95;5;39;61;39;22;0;91;9;2430;2200;3310;3430;3850;4440;1920;3150;970;840;1410;1760;1750;2560;870;1210;.;8600;27,5;22,8;41;16,6;54;54,5;10,1;10,3;10,7;420;390;260;2490;720;0;95;190;80;50;195;105;4070;1430;2635;3550;520;0,7;1905;340;240;0,5;0,5;0,9;0,6;15,7;216;214;3;3067;1;1;3219
Ommoord;Rotterdam;Buurt;BU05991463;2015;1;25005;11525;13475;3360;2415;5140;6460;7635;10185;9835;2695;2295;2420;4605;530;450;1370;380;1870;240;9;385;15;12745;5625;3660;3470;1,9;5735;13066;153;37;63;96;4;35;65;51;14;0;96;4;2750;2390;3290;3480;5010;4630;2460;3270;830;540;1270;1510;1960;1870;700;1190;16,7;20300;27,7;23;41,5;16,9;50,2;50,1;13,3;9,4;10;1080;1040;540;7490;1195;5;195;260;135;100;320;180;9550;3245;6305;8540;1005;0,7;2190;530;490;0,9;0,6;1;0,5;12,8;448;436;12;3068;5;1;2877
Zevenkamp;Rotterdam;Buurt;BU05991466;2015;1;16080;7760;8320;2685;2080;3995;5010;2310;8095;5480;1755;755;1510;4985;475;535;2180;375;1420;170;10;175;10;7195;2685;1625;2890;2,2;7636;7235;146;51;49;97;3;43;57;47;10;1;98;2;2790;1990;3510;3540;4590;5520;2280;3480;.;.;.;.;.;1250;.;10;99,8;12300;27,8;21,9;42,3;17,7;56;46,2;17,3;13,7;13,3;880;880;490;2270;710;0;140;140;70;40;205;115;5780;1785;3990;5025;750;0,8;2744;340;360;0,7;0,6;0,6;0,4;16,5;216;211;5;3068;5;2;2463
Oosterflank;Rotterdam;Buurt;BU05991467;2015;1;10500;4920;5580;1545;1075;2740;3075;2070;5195;3390;1260;665;1110;3445;355;275;1365;340;1105;95;9;125;12;5455;2660;1185;1620;1,9;6517;5473;131;28;72;97;3;33;67;62;5;0;95;5;2330;1930;3340;3380;3890;.;1970;3060;10;.;.;10;800;.;.;20;99,6;8300;26,8;21,8;43,7;16,1;52,5;55,3;11;14,2;14;670;560;340;2030;705;0;90;270;65;60;150;75;3905;1355;2550;3285;620;0,7;2422;190;185;0,6;0,6;0,8;0,5;21,2;163;161;2;3067;1;1;3324
Nesselande;Rotterdam;Buurt;BU05991468;2015;1;12300;6125;6175;3700;980;4065;2540;1010;6560;4850;630;270;990;2425;175;155;1080;240;770;165;13;50;4;4365;895;1000;2475;2,8;4016;4351;293;69;31;97;3;73;27;19;8;0;2;98;3610;2360;3820;4210;4830;5530;2570;3930;150;.;10;70;230;1560;30;170;91,1;8100;44,3;29,6;26,4;39,5;71,6;20,6;45;4,5;3,9;130;310;240;1000;960;5;95;150;115;160;345;95;4945;2225;2720;4165;780;1,1;1614;275;325;1;1,1;0,7;0,8;8,7;350;306;43;3059;1;3;1110
Wijk 10 Charlois;Rotterdam;Wijk;WK059915;2015;3;65205;32905;32295;11735;8690;21670;14765;8350;37925;17330;6965;2990;10005;30535;4565;4465;7075;6005;8425;1010;15;660;10;32990;16295;6680;10025;1,9;5821;33673;93;16;84;91;9;32;66;42;24;2;91;9;2280;2080;3020;3060;3060;4810;2080;2580;950;910;1120;1330;1560;2550;950;1020;.;48200;23,1;17,7;49,3;10,1;51,7;63,4;6,1;18,6;16,6;5350;3290;2340;8240;3650;40;840;895;405;195;725;555;19130;4255;14875;16030;3100;0,6;1708;1515;990;0,5;0,4;0,5;0,5;26,7;1190;1120;70;.;.;1;3786
Charlois Zuidrand;Rotterdam;Buurt;BU05991570;2015;1;365;190;175;45;30;100;115;75;165;145;35;25;40;35;10;5;10;0;5;0;0;10;27;140;50;50;50;2,2;186;132;342;92;8;90;10;73;27;8;19;0;97;3;4400;3090;3600;3620;3960;4910;4020;4510;2010;1480;1120;1310;1540;2450;1660;2130;.;200;37,7;29,6;41,8;25;58,6;40,6;28;15,2;10,1;0;80;0;150;190;0;20;75;15;35;30;15;385;235;150;285;100;.;.;165;20;1,2;1,3;0,6;0,9;13,7;197;197;0;3084;1;3;1111
Tarwewijk;Rotterdam;Buurt;BU05991571;2015;1;12295;6360;5930;2425;2025;4510;2585;755;7895;2980;1210;220;2330;7295;1010;1065;1590;1555;2070;185;15;45;3;6110;2925;1175;2020;2;14552;5947;77;9;91;90;10;29;70;32;38;1;95;5;2200;2130;2770;2690;.;.;2100;2410;960;920;1210;1310;.;.;930;990;.;8900;20,7;15,3;54,3;7;50,5;67,9;4,6;22,9;19,9;1090;520;500;740;685;5;195;125;95;25;150;90;3140;525;2615;2505;635;0,5;3715;280;125;0,4;0,3;0,2;0,3;38,5;114;85;30;3081;1;1;5758
Carnisse;Rotterdam;Buurt;BU05991572;2015;1;11065;5810;5250;1875;1450;4685;2125;935;7115;2485;1120;355;2520;4395;545;550;1075;820;1400;210;19;80;7;6055;3235;1185;1645;1,8;18873;6149;76;4;96;89;11;46;54;15;39;0;99;1;2070;2010;3150;3190;.;.;1910;2200;950;920;1470;1820;.;.;930;940;.;8400;23,5;18,3;44,1;9;60;62,8;4,5;14,4;12,1;650;450;540;910;710;15;195;165;70;20;145;95;3310;555;2750;2805;500;0,5;5642;270;185;0,3;0,3;0,4;0,4;35;59;59;0;3083;1;1;5091
Zuidwijk;Rotterdam;Buurt;BU05991573;2015;1;12180;5840;6335;2075;1430;3315;2975;2390;6325;3525;1420;915;1245;5215;900;910;1195;915;1290;180;14;180;14;6355;3235;1320;1805;1,9;7948;6697;102;21;79;93;7;22;74;64;10;4;88;12;2280;2050;3030;3150;3830;.;2130;2830;940;890;1130;1380;1780;.;970;1010;.;9300;23,3;18,3;50,9;10,4;46,5;65,3;5,9;19,1;18,6;1240;670;380;2340;435;5;95;120;45;20;90;60;3530;955;2575;3080;450;0,6;2303;220;205;0,4;0,5;0,7;0,4;23,6;153;153;0;3085;1;1;2628
Oud Charlois;Rotterdam;Buurt;BU05991574;2015;3;13220;6730;6485;2385;1870;4300;3235;1430;7825;3580;1395;425;2040;5895;925;730;1320;1265;1650;170;13;75;5;6565;3150;1390;2030;2;10303;6730;100;10;90;90;10;36;62;36;26;2;93;7;2350;2160;3440;3790;3520;4370;2070;2650;1050;970;1380;1530;2020;2450;980;1100;.;9800;23,9;18,1;48,4;11,8;52,3;60,5;7,7;19;16,4;1040;640;450;1390;815;10;190;150;90;35;150;180;4025;840;3190;3385;640;0,6;3138;325;230;0,4;0,5;0,4;0,3;21,4;142;128;14;3082;2;1;3471
Wielewaal;Rotterdam;Buurt;BU05991575;2015;1;930;445;480;130;75;225;280;215;470;270;130;65;80;170;20;35;60;5;50;5;5;15;17;525;275;120;140;1,8;4477;544;79;99;1;95;5;8;92;91;1;0;100;0;2360;.;2090;2460;2500;.;2320;2830;1230;.;1080;1280;1310;.;1230;1130;.;700;20,2;16,4;58,9;4,6;38,5;78;3,1;26,3;25,3;120;60;30;210;30;0;5;5;5;0;5;10;300;75;225;265;30;0,6;1438;20;20;0,8;0,4;0,8;0,7;18,1;21;21;0;3084;1;2;2011
Zuidplein;Rotterdam;Buurt;BU05991576;2015;1;1205;605;595;130;100;475;260;235;660;320;160;75;165;430;45;30;105;70;175;15;13;10;11;745;450;195;110;1,6;4660;754;99;0;100;94;6;32;68;11;57;0;100;0;1800;1800;.;.;.;.;1660;2070;820;820;.;.;.;.;690;1080;19,8;1000;29,1;24,8;34,6;18,4;61,4;54,3;4,9;9,4;9,1;50;40;30;240;245;0;15;145;15;20;35;20;390;125;260;315;75;0,5;1503;25;15;0,4;0,2;0,7;0,8;42,6;26;26;0;3083;1;1;5411
Pendrecht;Rotterdam;Buurt;BU05991577;2015;1;11630;5770;5860;2455;1450;3590;2585;1550;6495;3320;1285;535;1350;6665;1070;1005;1620;1295;1675;210;18;95;8;5485;2485;1010;1995;2,1;9535;5510;99;26;74;94;6;31;69;58;11;0;81;19;2370;2080;3120;3100;4160;5220;2140;2880;890;870;920;1220;2190;2990;910;1000;7,7;8300;23;17;50,3;10,4;49,2;61,5;7;19,2;16,9;1060;600;360;1510;420;5;115;90;50;20;85;50;3330;725;2605;2760;570;0,6;2730;155;140;0,4;0,4;0,4;0,4;18,5;122;122;0;3086;1;1;2609
