;Onderwerp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Gemeentenaam;Soort regio;Codering;Jaar;Indelingswijziging wijken en buurten;||Aantal inwoners;|||Mannen;||Vrouwen;|||0 tot 15 jaar;||15 tot 25 jaar;||25 tot 45 jaar;||45 tot 65 jaar;||65 jaar of ouder;|||Ongehuwd;||Gehuwd;||Gescheiden;||Verweduwd;|||Westers totaal;||||Niet-westers totaal;|||Marokko;|||Nederlandse Antillen en Aruba;|||Suriname;|||Turkije;|||Overig niet-westers;|||Geboorte totaal;||Geboorte relatief;||Sterfte totaal;||Sterfte relatief;|||Huishoudens totaal;||Eenpersoonshuishoudens;||Huishoudens zonder kinderen;||Huishoudens met kinderen;||Gemiddelde huishoudensgrootte;Bevolkingsdichtheid;||Woningvoorraad;Gemiddelde woningwaarde;||Percentage eengezinswoning;||Percentage meergezinswoning;|||Percentage bewoond;||Percentage onbewoond;|||Koopwoningen;||||Huurwoningen totaal;|||In bezit woningcorporatie;|||In bezit overige verhuurders;||Eigendom onbekend;|||Bouwjaar voor 2000;||Bouwjaar vanaf 2000;||||Gemiddeld elektriciteitsverbruik totaal;||||Appartement;|||Tussenwoning;|||Hoekwoning;|||Twee-onder-één-kap-woning;|||Vrijstaande woning;||||Huurwoning;|||Eigen woning;|||Gemiddeld aardgasverbruik totaal;||||Appartement;|||Tussenwoning;|||Hoekwoning;|||Twee-onder-één-kap-woning;|||Vrijstaande woning;||||Huurwoning;|||Eigen woning;||Percentage woningen met stadsverwarming;||||Aantal inkomensontvangers  ;||Gemiddeld inkomen per inkomensontvanger ;||Gemiddeld inkomen per inwoner ;||40% personen met laagste inkomen;||20% personen met hoogste inkomen;||Actieven 15-75 jaar;|||40% huishoudens met laagste inkomen;||20% huishoudens met hoogste inkomen;||Huishoudens met een laag inkomen;||Huish. onder of rond sociaal minimum;"||Personen per soort uitkering; Bijstand";"Personen per soort uitkering; AO";"Personen per soort uitkering; WW";"Personen per soort uitkering; AOW";||Totaal diefstal uit woning/schuur/e.d.;Vernieling, misdrijf tegen openbare orde;Gewelds- en seksuele misdrijven;||Bedrijfsvestigingen totaal;|||A Landbouw, bosbouw en visserij;||B-F Nijverheid en energie;||G+I Handel en horeca;||H+J Vervoer, informatie en communicatie;||K-L Financiële diensten, onroerend goed;||M-N Zakelijke dienstverlening;||R-U Cultuur, recreatie, overige diensten;||||Personenauto's totaal;"||||Personenauto's; brandstof benzine";"|||Personenauto's; overige brandstof";||Personenauto's per huishouden;||Personenauto's naar oppervlakte;Motorfietsen;||Afstand tot huisartsenpraktijk;Afstand tot grote supermarkt;Afstand tot kinderdagverblijf;||Afstand tot school;||Scholen binnen 3 km;||Oppervlakte totaal;Oppervlakte land;Oppervlakte water;||Meest voorkomende postcode;Dekkingspercentage;||Mate van stedelijkheid;Omgevingsadressendichtheid
Wijken en buurten;naam;omschrijving;code;;code;aantal;aantal;aantal;aantal;aantal;aantal;aantal;aantal;aantal;aantal;aantal;aantal;aantal;aantal;aantal;aantal;aantal;aantal;aantal;aantal;per 1 000 inwoners;aantal;per 1 000 inwoners;aantal;aantal;aantal;aantal;aantal;aantal inwoners per km²;aantal;x 1 000 euro;%;%;%;%;%;%;%;%;%;%;%;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;m³;m³;m³;m³;m³;m³;m³;m³;%;aantal;x 1 000 euro;x 1 000 euro;%;%;%;%;%;%;%;aantal;aantal;aantal;aantal;per 1 000 inwoners;per 1 000 inwoners;per 1 000 inwoners;aantal;aantal;aantal;aantal;aantal;aantal;aantal;aantal;aantal;aantal;aantal;per huishouden;per km²;aantal;km;km;km;km;aantal;ha;ha;ha;code;code;code;per km²
Nesselande;Rotterdam;Buurt;BU05991468;2018;1;12635;6290;6340;3520;1215;3645;3080;1170;6690;4960;715;275;1050;2680;200;185;1080;230;980;.;.;.;.;4465;915;1030;2530;2,8;4394;4441;336;69;31;97;3;72;27;19;8;0;2;98;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;2;3;4;1065;5;95;170;120;155;400;125;5170;4330;840;1,2;1798;340;.;1,1;.;.;.;350;288;62;3059;1;3;1133
Charlois;Rotterdam;Wijk;WK059915;2018;1;67270;34125;33145;11805;8970;22345;15765;8385;40230;17230;7155;2665;11535;32095;4755;4695;7230;6160;9255;.;.;.;.;34000;16865;6775;10370;1,9;6013;33920;103;17;83;93;7;30;70;42;27;1;90;10;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;7;7;12;4365;40;1160;995;495;200;805;675;20675;17375;3300;0,6;1848;1105;.;0,5;.;.;.;1190;1119;71;.;.;1;3801
Charlois Zuidrand;Rotterdam;Buurt;BU05991570;2018;1;470;240;230;45;30;110;145;140;245;145;55;30;45;65;5;10;25;10;15;.;.;.;.;130;40;50;45;2,3;239;131;381;92;8;92;8;73;27;7;21;0;97;3;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;38;13;28;210;0;20;85;15;35;35;15;510;390;120;.;.;20;.;1,4;.;.;.;197;197;1;3084;1;3;1111
Tarwewijk;Rotterdam;Buurt;BU05991571;2018;1;12310;6385;5925;2240;1975;4585;2685;830;7980;2920;1200;215;2580;7100;1045;1025;1540;1475;2015;.;.;.;.;6230;3060;1215;1965;2;14544;5969;85;9;91;92;8;25;74;32;42;1;95;5;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;4;7;12;815;5;265;150;100;25;155;115;3400;2770;625;0,5;4014;145;.;0,3;.;.;.;114;85;30;3081;1;1;5743
Carnisse;Rotterdam;Buurt;BU05991572;2018;3;11370;6025;5345;1900;1550;4630;2385;910;7575;2405;1130;270;3050;4485;535;665;1065;705;1515;.;.;.;.;6210;3260;1245;1715;1,8;19420;6165;82;4;96;91;9;39;60;16;44;0;99;1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;8;7;10;830;15;295;165;85;20;150;105;3535;3000;535;0,6;6035;220;.;0,3;.;.;.;59;59;0;3083;1;1;5113
Zuidwijk;Rotterdam;Buurt;BU05991573;2018;1;12700;6155;6545;2225;1490;3520;3130;2340;6970;3485;1450;800;1390;5910;960;955;1325;1020;1645;.;.;.;.;6555;3340;1270;1950;1,9;8288;6702;113;21;79;95;5;21;77;66;12;1;88;12;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;7;6;11;525;5;125;140;60;25;100;75;3875;3355;520;0,6;2529;210;.;0,5;.;.;.;153;153;0;3085;1;1;2629
Oud Charlois;Rotterdam;Buurt;BU05991574;2018;1;13660;6990;6670;2295;1900;4605;3400;1465;8240;3615;1440;370;2430;6060;945;755;1295;1310;1755;.;.;.;.;6955;3420;1455;2090;2;10637;6833;108;11;89;92;8;34;65;36;29;1;92;8;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;7;7;8;1045;10;255;170;130;35;200;245;4295;3600;695;0,6;3344;240;.;0,4;.;.;.;142;128;14;3082;2;1;3510
Wielewaal;Rotterdam;Buurt;BU05991575;2018;1;435;230;205;50;35;110;150;95;235;115;55;35;40;85;5;10;30;10;25;.;.;.;.;260;150;55;65;1,7;2112;544;78;99;1;46;54;4;96;95;1;0;100;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;44;21;9;25;0;5;5;0;0;5;5;160;145;15;0,6;779;15;.;0,4;.;.;.;21;21;0;3084;1;2;2057
Zuidplein;Rotterdam;Buurt;BU05991576;2018;1;1250;630;615;130;125;475;270;250;705;320;165;65;185;470;55;35;115;85;175;.;.;.;.;760;450;190;125;1,6;4834;755;114;0;100;93;7;33;67;11;56;0;100;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;1;24;58;275;0;20;150;10;25;45;25;415;330;85;0,5;1600;15;.;0,2;.;.;.;26;26;0;3083;1;1;5397
Pendrecht;Rotterdam;Buurt;BU05991577;2018;1;12380;6160;6220;2620;1600;3775;2895;1500;7060;3460;1365;495;1530;7330;1145;1060;1715;1455;1955;.;.;.;.;5690;2535;1030;2130;2,1;10151;5608;113;28;72;96;4;30;69;56;13;1;79;21;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;9;5;10;520;5;155;105;80;25;90;60;3655;3060;595;0,6;2997;170;.;0,5;.;.;.;122;122;0;3086;1;1;2623
Zuiderpark;Rotterdam;Buurt;BU05991578;2018;3;1280;585;695;85;90;205;270;630;520;305;155;310;100;250;15;60;70;30;75;.;.;.;.;500;330;125;55;1,5;442;513;148;11;89;87;13;21;78;70;9;0;50;50;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;19;18;41;45;0;5;10;0;5;10;20;250;225;25;0,5;87;10;.;0,6;.;.;.;317;290;27;3084;1;1;2979
Heijplaat;Rotterdam;Buurt;BU05991593;2018;1;1395;710;685;215;185;335;440;220;710;465;145;80;175;325;35;115;45;55;75;.;.;.;.;695;295;160;250;2;3579;700;135;65;35;97;3;24;76;74;2;0;83;17;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;6;9;6;75;0;10;15;15;5;25;10;580;500;80;0,8;1480;55;.;4,3;.;.;.;39;39;0;3089;1;5;270
Hoogvliet;Rotterdam;Wijk;WK059916;2018;1;34615;16785;17825;5430;3940;8415;10000;6835;15835;13245;3335;2210;3480;9530;555;2040;3095;1060;2775;.;.;.;.;16030;6120;4320;5600;2,1;3695;16065;153;58;42;96;4;43;57;45;12;0;81;19;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;2;5;6;1925;5;455;435;250;130;410;245;14250;12575;1680;0,9;1521;985;.;0,7;.;.;.;1036;937;99;.;.;2;2035
Hoogvliet Noord;Rotterdam;Buurt;BU05991692;2018;3;12635;6285;6345;2135;1560;3360;3815;1760;6245;4555;1235;605;1350;4705;315;905;1645;655;1185;.;.;.;.;5650;2090;1340;2225;2,2;2749;5601;153;62;38;95;5;52;48;35;13;0;80;20;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;3;4;6;935;0;230;205;145;60;205;90;5440;4630;810;1;1183;425;.;0,9;.;.;.;494;460;35;3194;6;2;1661
Hoogvliet Zuid;Rotterdam;Buurt;BU05991699;2018;3;21980;10500;11480;3290;2380;5050;6185;5075;9590;8690;2100;1605;2130;4825;240;1135;1450;405;1585;.;.;.;.;10375;4030;2980;3375;2,1;4608;10464;154;56;44;96;4;39;61;50;11;0;81;19;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;2;5;6;990;0;225;230;105;70;205;150;8815;7945;870;0,8;1847;560;.;0,6;.;.;.;541;477;64;3192;5;2;2250
Hoek van Holland;Rotterdam;Wijk;WK059917;2018;1;10285;5095;5185;1545;1040;2275;3035;2395;4340;4375;930;645;915;585;55;95;110;60;255;.;.;.;.;4770;1685;1515;1575;2,1;721;5651;227;74;26;81;19;41;43;36;7;16;85;15;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;3;4;8;910;75;190;210;55;115;175;90;4945;4430;510;1;346;385;.;0,8;.;.;.;1863;1428;436;.;.;3;1014
Strand en Duin;Rotterdam;Buurt;BU05991701;2018;1;2360;1210;1150;490;230;665;620;355;1120;1055;115;75;170;85;5;10;20;5;45;.;.;.;.;895;160;325;415;2,6;583;1756;352;93;7;46;54;.;.;.;.;.;67;33;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;3;6;11;285;10;40;70;20;50;70;20;1265;1105;160;1,4;312;110;.;1,6;.;.;.;588;405;182;3151;1;4;676
Dorp;Rotterdam;Buurt;BU05991702;2018;1;7860;3850;4010;1040;805;1590;2400;2030;3190;3295;810;570;740;495;50;85;90;55;210;.;.;.;.;3845;1515;1185;1150;2;2433;3864;197;65;35;96;4;40;60;53;7;0;93;7;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;3;3;6;555;50;130;120;35;60;95;70;3615;3285;330;0,9;1118;270;.;0,5;.;.;.;380;323;57;3151;1;3;1191
Rijnpoort;Rotterdam;Buurt;BU05991703;2018;1;60;35;25;15;5;15;15;15;30;25;10;5;5;0;0;0;0;0;0;.;.;.;.;25;15;10;10;2,3;9;31;.;84;16;84;16;52;48;0;48;0;90;10;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;0;83;17;70;10;20;20;5;5;5;0;65;45;20;.;.;5;.;2,6;.;.;.;896;699;197;3151;1;5;62
Spaanse Polder;Rotterdam;Wijk;WK059918;2018;1;105;55;50;10;5;35;35;20;50;40;15;5;15;10;0;0;5;0;5;.;.;.;.;55;30;15;15;1,9;59;32;.;50;50;56;44;38;59;0;59;3;100;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;105;143;171;800;0;130;335;80;70;155;25;1365;630;735;.;.;50;.;1,3;.;.;.;204;184;20;.;.;3;1478
Spaanse Polder;Rotterdam;Buurt;BU05991853;2018;1;105;55;50;10;5;35;35;20;50;40;15;5;15;10;0;0;5;0;5;.;.;.;.;55;30;15;15;1,9;59;32;.;50;50;56;44;38;59;0;59;3;100;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;105;143;171;800;0;130;335;80;70;155;25;1365;630;735;.;.;50;.;1,3;.;.;.;204;184;20;3044;1;3;1478
Nieuw Mathenesse;Rotterdam;Wijk;WK059919;2018;1;15;15;0;0;0;5;5;5;5;0;10;0;0;5;0;0;0;5;0;.;.;.;.;15;20;0;0;1;13;7;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;400;0;40;85;55;40;140;35;185;85;100;.;.;0;.;0,7;.;.;.;207;123;84;.;.;1;2919
Nieuw Mathenesse;Rotterdam;Buurt;BU05991926;2018;1;15;15;0;0;0;5;5;5;5;0;10;0;0;5;0;0;0;5;0;.;.;.;.;15;20;0;0;1;13;7;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;400;0;40;85;55;40;140;35;185;85;100;.;.;0;.;0,7;.;.;.;207;123;84;3029;1;1;2919
Waalhaven-Eemhaven;Rotterdam;Wijk;WK059921;2018;1;35;20;15;5;5;15;15;5;25;15;0;0;5;0;0;0;0;0;0;.;.;.;.;25;20;5;5;1,5;4;38;.;32;68;18;82;3;92;0;92;5;100;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;1110;0;160;200;535;80;115;30;805;350;455;.;.;10;.;3,3;.;.;.;1501;903;598;.;.;4;624
Waalhaven;Rotterdam;Buurt;BU05992194;2018;1;5;0;0;0;0;0;5;0;5;5;0;0;0;0;0;0;0;0;0;.;.;.;.;0;5;0;5;2;.;16;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;550;0;70;60;330;20;55;10;230;90;140;.;.;5;.;.;.;.;.;628;267;361;3087;4;3;1091
Eemhaven;Rotterdam;Buurt;BU05992196;2018;1;15;5;10;0;0;5;5;5;10;10;0;0;0;0;0;0;0;0;0;.;.;.;.;10;5;5;5;1,7;4;8;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;115;0;15;25;40;15;10;10;135;70;70;.;.;5;.;4,7;.;.;.;681;445;236;3089;3;5;344
Waalhaven Zuid;Rotterdam;Buurt;BU05992198;2018;1;10;10;0;0;5;5;5;0;10;5;0;0;0;0;0;0;0;0;0;.;.;.;.;10;15;5;0;1,1;7;14;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;445;0;70;110;165;40;50;10;435;190;245;.;.;0;.;1,5;.;.;.;191;191;1;3088;1;5;353
Vondelingenplaat;Rotterdam;Wijk;WK059922;2018;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.;.;.;.;0;0;0;0;.;.;2;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;;;;50;0;20;5;15;5;10;0;35;10;25;.;.;0;.;;.;.;.;951;722;229;.;.;5;215
Vondelingenplaat;Rotterdam;Buurt;BU05992295;2018;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.;.;.;.;0;0;0;0;.;.;2;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;;;;50;0;20;5;15;5;10;0;35;10;25;.;.;0;.;;.;.;.;951;722;229;3196;2;5;215
Botlek-Europoort-Maasvlakte;Rotterdam;Wijk;WK059923;2018;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;.;.;.;.;0;0;5;0;2;.;5;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;;;;340;0;85;70;120;20;45;0;305;120;185;.;.;5;.;.;.;.;.;11560;6736;4823;.;.;5;57
Botlek;Rotterdam;Buurt;BU05992306;2018;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.;.;.;.;0;0;0;0;.;.;3;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;;;;195;0;50;35;70;10;25;0;165;70;95;.;.;5;.;;.;.;.;2473;1632;841;3197;1;5;112
Europoort;Rotterdam;Buurt;BU05992307;2018;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;.;.;.;.;0;0;5;0;2;.;2;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;;;;95;0;20;25;25;5;15;0;85;45;40;.;.;0;.;.;.;.;.;3404;1833;1571;3198;1;5;19
Maasvlakte;Rotterdam;Buurt;BU05992308;2018;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.;.;.;.;0;0;0;0;.;.;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;;;;50;0;10;10;20;5;5;0;55;5;50;.;.;0;.;;.;.;.;5683;3271;2411;3199;1;5;7
Rotterdam-Noord-West;Rotterdam;Wijk;WK059924;2018;1;10;5;0;0;0;5;0;0;10;0;0;0;0;0;0;0;0;0;0;.;.;.;.;5;10;5;0;1,3;9;1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;660;0;95;255;75;70;145;20;670;250;420;.;.;10;.;2,6;.;.;.;116;111;6;.;.;4;524
Bedrijvenpark Noord-West;Rotterdam;Buurt;BU05992459;2018;1;10;5;0;0;0;5;0;0;10;0;0;0;0;0;0;0;0;0;0;.;.;.;.;5;10;5;0;1,3;9;1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;660;0;95;255;75;70;145;20;670;250;420;.;.;10;.;2,6;.;.;.;116;111;6;3047;1;4;524
Rivium;Rotterdam;Wijk;WK059925;2018;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.;.;.;.;0;0;0;0;.;.;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;;;;55;0;0;5;10;10;30;0;25;10;15;.;.;0;.;;.;.;.;12;10;2;.;.;3;1051
Rivium;Rotterdam;Buurt;BU05992540;2018;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.;.;.;.;0;0;0;0;.;.;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;;;;55;0;0;5;10;10;30;0;25;10;15;.;.;0;.;;.;.;.;12;10;2;3065;1;3;1051
Bedrijventerrein Schieveen;Rotterdam;Wijk;WK059926;2018;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.;.;.;.;0;0;0;0;.;.;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;;;;.;.;.;.;.;.;.;.;0;0;0;.;.;0;.;;.;.;.;152;152;0;.;.;5;34
Bedrijventerrein Schieveen;Rotterdam;Buurt;BU05992650;2018;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.;.;.;.;0;0;0;0;.;.;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;;;;.;.;.;.;.;.;.;.;0;0;0;.;.;0;.;;.;.;.;152;152;0;3046;1;5;34
Rozenburg;Rotterdam;Wijk;WK059927;2018;1;12420;6130;6285;1940;1395;2815;3555;2720;5225;5360;1130;705;1340;1350;75;260;195;275;545;.;.;.;.;5690;1935;1800;1965;2,2;2749;5788;163;66;34;96;4;55;45;41;4;0;93;7;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;2;4;5;550;5;115;140;35;45;130;85;5845;5250;595;1;1294;495;.;0,5;.;.;.;650;452;198;.;.;3;1203
Rozenburg;Rotterdam;Buurt;BU05992704;2018;1;12420;6130;6285;1940;1395;2815;3555;2720;5225;5360;1130;705;1340;1350;75;260;195;275;545;.;.;.;.;5690;1935;1800;1965;2,2;3831;5788;163;66;34;96;4;55;45;41;4;0;93;7;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;2;4;5;550;5;115;140;35;45;130;85;5845;5250;595;1;1802;495;.;0,5;.;.;.;411;324;87;3181;1;3;1204
Noordzeeweg;Rotterdam;Buurt;BU05992705;2018;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.;.;.;.;0;0;0;0;.;.;0;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;;;;0;.;.;.;.;.;.;.;0;0;0;.;.;0;.;;.;.;.;239;128;111;3181;1;5;90
